unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,"linked_data_uri""08860560-9147-4237-A9D8-725FBA1CE458""",latitude,longitude,Floor Area
C8A3A575-DB2F-0425-E053-6C04A8C0947B,394000,2021-04-13,RG6 1AD,S,N,F,,2,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-DB2F-0425-E053-6C04A8C0947B/current,51.457893,-0.932282,861.0
7972279E-032F-4ABF-B3AE-BBED434079BA,187250,2003-07-04,RG6 1AD,S,N,F,,6,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/7972279E-032F-4ABF-B3AE-BBED434079BA/current,51.457893,-0.932282,904.0
5464AA21-28AF-4504-A301-BFAAA2074CDE,145000,2000-12-18,RG6 1AD,S,N,F,,6,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5464AA21-28AF-4504-A301-BFAAA2074CDE/current,51.457893,-0.932282,904.0
4FCA9112-A961-4C75-AB5F-528ACB9BC346,233000,2007-01-10,RG6 1AD,S,N,F,,8,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/4FCA9112-A961-4C75-AB5F-528ACB9BC346/current,51.457893,-0.932282,1042.0
AE4D86D3-CA7D-4619-E053-6C04A8C03CD0,365000,2020-07-10,RG6 1AD,S,N,F,,14,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D3-CA7D-4619-E053-6C04A8C03CD0/current,51.457893,-0.932282,959.0
ECF5F905-F829-4EE2-9C45-9B1869F10766,224950,2004-02-20,RG6 1AD,S,N,F,,14,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/ECF5F905-F829-4EE2-9C45-9B1869F10766/current,51.457893,-0.932282,959.0
C3209F32-3072-4632-B280-F04F5E0ECA64,121000,1999-09-24,RG6 1AD,S,N,F,,14,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C3209F32-3072-4632-B280-F04F5E0ECA64/current,51.457893,-0.932282,959.0
63189087-A290-4354-BDA7-3E4F0A07D0A3,140000,2001-08-03,RG6 1AD,S,N,F,,16,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/63189087-A290-4354-BDA7-3E4F0A07D0A3/current,51.457893,-0.932282,1302.0
F89297A7-C028-4914-964D-B122DFBF1D42,92000,1997-11-14,RG6 1AD,S,N,F,,16,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/F89297A7-C028-4914-964D-B122DFBF1D42/current,51.457893,-0.932282,1302.0
DEC008D0-479A-4DDD-8BF7-C46BBB895F06,113000,1999-06-25,RG6 1AD,S,N,F,,38,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/DEC008D0-479A-4DDD-8BF7-C46BBB895F06/current,51.457893,-0.932282,1216.0
75050A84-B8FE-9A88-E053-6B04A8C02390,390000,2018-07-27,RG6 1AD,S,N,F,,40,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/75050A84-B8FE-9A88-E053-6B04A8C02390/current,51.457893,-0.932282,850.0
A025B634-D7FD-4159-8939-22AC35BE50CB,236000,2013-03-22,RG6 1AD,S,N,F,,40,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A025B634-D7FD-4159-8939-22AC35BE50CB/current,51.457893,-0.932282,850.0
28FED1CD-3F9A-4C46-97BF-E46633D3A10C,93000,1998-03-20,RG6 1AD,S,N,F,,46,SHEPHERDS HOUSE LANE,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/28FED1CD-3F9A-4C46-97BF-E46633D3A10C/current,51.457893,-0.932282,893.0
5F54B81C-B48F-2B45-E053-6B04A8C01FB0,335000,2017-07-14,RG6 1AH,T,N,F,,238,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81C-B48F-2B45-E053-6B04A8C01FB0/current,51.455315,-0.935744,1055.0
7E8DF274-214A-49C0-98B4-0C6C7B60FD84,240000,2009-02-27,RG6 1AH,S,Y,F,,238,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/7E8DF274-214A-49C0-98B4-0C6C7B60FD84/current,51.455315,-0.935744,1055.0
A2479555-1B4E-74C7-E053-6B04A8C0887D,475000,2020-02-14,RG6 1AJ,S,N,F,,240,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-1B4E-74C7-E053-6B04A8C0887D/current,51.45629,-0.931259,1507.0
5376B386-3EC6-34C1-E053-6B04A8C09FF6,475000,2017-06-06,RG6 1AJ,S,N,F,,240,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/5376B386-3EC6-34C1-E053-6B04A8C09FF6/current,51.45629,-0.931259,1507.0
D950D952-4C56-45AA-8D33-773F62AAE5DC,133000,2004-05-21,RG6 1AJ,S,N,F,,240,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/D950D952-4C56-45AA-8D33-773F62AAE5DC/current,51.45629,-0.931259,1507.0
D9585205-E48C-4DEB-88E6-C1E91ACED29D,57921,2001-10-19,RG6 1AJ,S,N,F,,240,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/D9585205-E48C-4DEB-88E6-C1E91ACED29D/current,51.45629,-0.931259,1507.0
7FE55C21-54DA-4E3D-8A59-A4BA5C599FF2,312500,2006-02-24,RG6 1AJ,S,N,F,,244,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/7FE55C21-54DA-4E3D-8A59-A4BA5C599FF2/current,51.45629,-0.931259,1012.0
89278CC7-CEAF-403E-A0BC-082244023516,280000,2004-12-17,RG6 1AJ,S,N,F,,244,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/89278CC7-CEAF-403E-A0BC-082244023516/current,51.45629,-0.931259,1012.0
21E5FEB5-EA64-2439-E050-A8C06205342E,370000,2014-07-11,RG6 1AJ,S,N,F,,252,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB5-EA64-2439-E050-A8C06205342E/current,51.45629,-0.931259,1302.0
535DE3C2-CCA9-45F2-B10D-30C63375B70F,300000,2003-09-02,RG6 1AJ,D,N,F,,252,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/535DE3C2-CCA9-45F2-B10D-30C63375B70F/current,51.45629,-0.931259,1302.0
F50AA28C-1F71-4221-B1A3-66ED7D0534DE,306000,2010-09-28,RG6 1AJ,S,N,F,,254,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/F50AA28C-1F71-4221-B1A3-66ED7D0534DE/current,51.45629,-0.931259,1188.0
8CAC1317-EE4E-0253-E053-6B04A8C08E51,410000,2019-05-03,RG6 1AJ,S,N,F,,264,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1317-EE4E-0253-E053-6B04A8C08E51/current,51.45629,-0.931259,1152.0
CFC9085D-4E69-9A70-E053-6B04A8C09D6A,490000,2021-09-15,RG6 1AJ,S,N,F,,268,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/CFC9085D-4E69-9A70-E053-6B04A8C09D6A/current,51.45629,-0.931259,1442.0
44606E72-297D-42C9-897E-C02EB6FA4954,244000,2006-07-20,RG6 1AJ,S,N,F,,272,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/44606E72-297D-42C9-897E-C02EB6FA4954/current,51.45629,-0.931259,936.0
F3B6C197-B9FC-6E40-E053-6C04A8C0B3B4,425000,2022-12-19,RG6 1AJ,S,N,F,,274,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C197-B9FC-6E40-E053-6C04A8C0B3B4/current,51.45629,-0.931259,1173.0
8F1B26BD-511C-53DB-E053-6C04A8C03649,375000,2019-07-03,RG6 1AJ,S,N,F,,276,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-511C-53DB-E053-6C04A8C03649/current,51.45629,-0.931259,926.0
B2DA841B-8F3A-429C-85A3-4C5E24725057,314000,2007-08-17,RG6 1AJ,S,N,F,,278,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/B2DA841B-8F3A-429C-85A3-4C5E24725057/current,51.45629,-0.931259,1302.0
9F1203FE-4C7A-4519-B368-7C76CDB3B6B4,294000,2014-08-15,RG6 1AJ,S,N,F,,284,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/9F1203FE-4C7A-4519-B368-7C76CDB3B6B4/current,51.45629,-0.931259,1378.0
C4E63236-6B24-44E7-8C83-6F5C1A41E04A,325000,2015-01-12,RG6 1AJ,S,N,F,,286,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C4E63236-6B24-44E7-8C83-6F5C1A41E04A/current,51.45629,-0.931259,948.0
620E86B1-52F1-4FB9-908D-7C0C4411E836,250000,2010-08-24,RG6 1AJ,S,N,F,,286,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/620E86B1-52F1-4FB9-908D-7C0C4411E836/current,51.45629,-0.931259,948.0
C1C59BE2-D470-408F-973E-E95021B0C8F7,225000,2004-08-26,RG6 1AJ,S,N,F,,286,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C1C59BE2-D470-408F-973E-E95021B0C8F7/current,51.45629,-0.931259,948.0
BCE4F50A-AA04-43AC-B7D4-686EC3476589,190000,2002-03-06,RG6 1AJ,S,N,F,,292,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/BCE4F50A-AA04-43AC-B7D4-686EC3476589/current,51.45629,-0.931259,1485.0
6B49F45B-C7F8-47A8-8776-8403CF8A9857,160000,1999-11-03,RG6 1AJ,S,N,F,,292,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6B49F45B-C7F8-47A8-8776-8403CF8A9857/current,51.45629,-0.931259,1485.0
B7AC9E33-2F93-4316-8BA0-8959423C6DE4,384950,2014-08-18,RG6 1AJ,S,N,F,,296,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/B7AC9E33-2F93-4316-8BA0-8959423C6DE4/current,51.45629,-0.931259,1292.0
E933F454-E31F-4150-9F6F-96754DABE229,224000,2005-05-05,RG6 1AJ,S,N,F,,296,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/E933F454-E31F-4150-9F6F-96754DABE229/current,51.45629,-0.931259,1292.0
6A936711-CCC6-4AF4-A23D-3898A0E3CA47,143000,1999-08-27,RG6 1AJ,S,N,F,,296,LONDON ROAD,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6A936711-CCC6-4AF4-A23D-3898A0E3CA47/current,51.45629,-0.931259,1292.0
6AB9B57E-1A3E-4B6F-9858-C354FE75417D,243000,2005-11-15,RG6 1AL,S,N,F,,3,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6AB9B57E-1A3E-4B6F-9858-C354FE75417D/current,51.455869,-0.930271,872.0
256BCD63-4D3C-4963-8DFA-4D748D58CE3B,271750,2011-07-01,RG6 1AL,S,N,F,,9,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/256BCD63-4D3C-4963-8DFA-4D748D58CE3B/current,51.455869,-0.930271,1033.0
71BCFCC9-5639-4912-8B75-962283D38357,368750,2015-08-12,RG6 1AL,S,N,F,,19,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/71BCFCC9-5639-4912-8B75-962283D38357/current,51.455869,-0.930271,980.0
5A9D8B54-C1BE-68EB-E053-6B04A8C0D293,445000,2017-09-05,RG6 1AL,S,N,F,,21,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5A9D8B54-C1BE-68EB-E053-6B04A8C0D293/current,51.455869,-0.930271,1148.0
5A69219B-FCD5-4104-B086-373888D65CB2,290000,2010-05-18,RG6 1AL,S,N,F,,21,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5A69219B-FCD5-4104-B086-373888D65CB2/current,51.455869,-0.930271,1148.0
00ADEFE8-6F8F-4CA3-8318-E933EA8BCADF,240000,2006-08-11,RG6 1AL,S,N,F,,21,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/00ADEFE8-6F8F-4CA3-8318-E933EA8BCADF/current,51.455869,-0.930271,1148.0
55BDCAE5-9808-521D-E053-6B04A8C0DD7A,425000,2017-07-14,RG6 1AL,S,N,F,,29,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/55BDCAE5-9808-521D-E053-6B04A8C0DD7A/current,51.455869,-0.930271,1055.0
C0E72996-95B7-44FC-B7A3-47EF6F11FA1A,277000,2006-03-29,RG6 1AL,S,N,F,,29,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C0E72996-95B7-44FC-B7A3-47EF6F11FA1A/current,51.455869,-0.930271,1055.0
9F7131C8-03D1-4B02-BD5D-AAFCC0E3E2AC,235000,2005-05-26,RG6 1AL,S,N,F,,29,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/9F7131C8-03D1-4B02-BD5D-AAFCC0E3E2AC/current,51.455869,-0.930271,1055.0
FB662280-D1B0-4EC6-888E-9EF43F26DAB5,275000,2010-12-17,RG6 1AL,S,N,F,,31,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FB662280-D1B0-4EC6-888E-9EF43F26DAB5/current,51.455869,-0.930271,962.0
14986240-2247-46F2-AFDF-59043A33C105,173000,2001-03-30,RG6 1AL,S,N,F,,31,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/14986240-2247-46F2-AFDF-59043A33C105/current,51.455869,-0.930271,962.0
6CC73BA7-BAB9-40D9-A744-C91F9B27AA89,399950,2015-07-20,RG6 1AL,S,N,F,,33,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6CC73BA7-BAB9-40D9-A744-C91F9B27AA89/current,51.455869,-0.930271,1335.0
FC4D754F-A01F-4ADA-9657-48FB5F214A60,77500,1995-09-22,RG6 1AL,S,N,F,,33,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FC4D754F-A01F-4ADA-9657-48FB5F214A60/current,51.455869,-0.930271,1335.0
C6209F5E-DFA5-295E-E053-6C04A8C0DDCC,495000,2021-04-06,RG6 1AL,S,N,F,,41,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C6209F5E-DFA5-295E-E053-6C04A8C0DDCC/current,51.455869,-0.930271,1324.0
87E1551D-E578-6405-E053-6C04A8C0B2EE,400000,2019-04-18,RG6 1AL,S,N,F,,47,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551D-E578-6405-E053-6C04A8C0B2EE/current,51.455869,-0.930271,1076.0
0FFAB75F-88B5-4484-9243-28D75F0ACA77,247000,2004-08-04,RG6 1AL,S,N,F,,49,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/0FFAB75F-88B5-4484-9243-28D75F0ACA77/current,51.455869,-0.930271,980.0
E5EAC005-D103-4590-92FD-FBD0ED72B2BA,154950,1999-12-17,RG6 1AL,S,N,F,,49,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/E5EAC005-D103-4590-92FD-FBD0ED72B2BA/current,51.455869,-0.930271,980.0
2FD36065-31E8-4BF8-E050-A8C0620562B1,523000,2016-03-18,RG6 1AL,S,N,F,,53,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/2FD36065-31E8-4BF8-E050-A8C0620562B1/current,51.455869,-0.930271,1453.0
381B19E0-73E2-4DF1-9176-6BB88B0E1B59,73500,1995-02-24,RG6 1AL,S,N,F,,53,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/381B19E0-73E2-4DF1-9176-6BB88B0E1B59/current,51.455869,-0.930271,1453.0
93E6821F-1DFA-40FD-E053-6B04A8C0C1DF,485000,2019-06-25,RG6 1AL,S,N,F,,57,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-1DFA-40FD-E053-6B04A8C0C1DF/current,51.455869,-0.930271,1238.0
6B32222B-EDB4-01F1-E053-6C04A8C0D2C8,233304,2018-03-23,RG6 1AL,S,N,F,,57,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6B32222B-EDB4-01F1-E053-6C04A8C0D2C8/current,51.455869,-0.930271,1238.0
01D9427C-A392-48CC-8BD0-DA3DC279F8D6,250000,2003-08-19,RG6 1AL,S,N,F,,57,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/01D9427C-A392-48CC-8BD0-DA3DC279F8D6/current,51.455869,-0.930271,1238.0
E92AF271-7AEE-4156-9B97-9455B3F133C9,210000,2001-05-16,RG6 1AL,S,N,F,,57,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/E92AF271-7AEE-4156-9B97-9455B3F133C9/current,51.455869,-0.930271,1238.0
583FF066-05D4-494C-8482-ABD5543D23F1,114500,1997-02-07,RG6 1AL,S,N,F,,57,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/583FF066-05D4-494C-8482-ABD5543D23F1/current,51.455869,-0.930271,1238.0
389E3C7F-94B1-45C6-8475-7383C1BF2C2F,207000,2002-08-30,RG6 1AL,S,N,F,,61,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/389E3C7F-94B1-45C6-8475-7383C1BF2C2F/current,51.455869,-0.930271,887.0
18B48C31-C50C-4A6B-848B-1E36ED7C38F8,79000,1995-11-30,RG6 1AL,S,N,F,,71,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/18B48C31-C50C-4A6B-848B-1E36ED7C38F8/current,51.455869,-0.930271,1539.0
18430F2F-2AA0-40BA-BFAB-0C3A767DC76A,260000,2003-12-19,RG6 1AL,S,N,F,,73,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/18430F2F-2AA0-40BA-BFAB-0C3A767DC76A/current,51.455869,-0.930271,1335.0
6973FC42-648A-471B-897C-A9446313163C,210000,2004-03-25,RG6 1AL,S,N,F,,75,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6973FC42-648A-471B-897C-A9446313163C/current,51.455869,-0.930271,990.0
4D4DBABC-4ACB-4816-A585-7389469273AC,195000,2001-02-06,RG6 1AN,S,N,F,,18,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/4D4DBABC-4ACB-4816-A585-7389469273AC/current,51.455552,-0.930034,1981.0
023594FC-CBCC-4E68-89EA-B857800938F4,225000,2005-09-28,RG6 1AN,S,N,F,,20,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/023594FC-CBCC-4E68-89EA-B857800938F4/current,51.455552,-0.930034,1087.0
7011B109-08A7-8ED6-E053-6B04A8C075C1,430000,2018-05-31,RG6 1AN,S,N,F,,28,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-08A7-8ED6-E053-6B04A8C075C1/current,51.455552,-0.930034,990.0
3BFADECB-3B5B-4FDC-BB9D-9145E01EF1FA,225000,2000-10-20,RG6 1AN,S,N,F,,32,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/3BFADECB-3B5B-4FDC-BB9D-9145E01EF1FA/current,51.455552,-0.930034,1442.0
99A77585-C63F-4024-A390-760CFC548EC6,480000,2015-06-05,RG6 1AN,D,Y,F,,36,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/99A77585-C63F-4024-A390-760CFC548EC6/current,51.455552,-0.930034,1421.0
BF52C181-B9B6-4E38-BA00-6E17C2729AB5,320000,2012-08-03,RG6 1AN,S,N,F,,40,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/BF52C181-B9B6-4E38-BA00-6E17C2729AB5/current,51.455552,-0.930034,1282.0
123EAF12-E329-40E6-8C82-629D2DE9CD12,84000,1995-04-07,RG6 1AN,S,N,F,,40,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/123EAF12-E329-40E6-8C82-629D2DE9CD12/current,51.455552,-0.930034,1282.0
C8A3A575-DDB2-0425-E053-6C04A8C0947B,450000,2021-04-06,RG6 1AN,S,N,F,,42,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-DDB2-0425-E053-6C04A8C0947B/current,51.455552,-0.930034,1152.0
67D2D02A-FA92-4304-B4C4-CB389FF25603,325000,2014-06-12,RG6 1AN,S,N,F,,42,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/67D2D02A-FA92-4304-B4C4-CB389FF25603/current,51.455552,-0.930034,1152.0
31FB4C16-DA9C-57B9-E050-A8C063053436,410000,2016-04-04,RG6 1AN,S,N,F,,60,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C16-DA9C-57B9-E050-A8C063053436/current,51.455552,-0.930034,1475.0
31FB4C16-DB81-57B9-E050-A8C063053436,396000,2016-03-31,RG6 1AN,S,N,F,,64,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C16-DB81-57B9-E050-A8C063053436/current,51.455552,-0.930034,1399.0
5352F072-6202-4C2D-B5EE-B72F408839CF,229950,2002-12-11,RG6 1AN,S,N,F,,64,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5352F072-6202-4C2D-B5EE-B72F408839CF/current,51.455552,-0.930034,1399.0
FC441CDE-7B2B-4E53-8A9E-F6AFAFB23470,189950,2001-08-08,RG6 1AN,S,N,F,,64,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FC441CDE-7B2B-4E53-8A9E-F6AFAFB23470/current,51.455552,-0.930034,1399.0
07440326-C549-4104-84E4-0D14CF974E8B,142500,1999-08-20,RG6 1AN,S,N,F,,66,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/07440326-C549-4104-84E4-0D14CF974E8B/current,51.455552,-0.930034,1119.0
9926A602-6BDC-4DB0-A751-73C05B2207BC,209000,2004-02-20,RG6 1AN,S,N,F,,76,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/9926A602-6BDC-4DB0-A751-73C05B2207BC/current,51.455552,-0.930034,1292.0
6947D333-7FDF-4774-BFB2-C078D21F24AA,277000,2004-11-19,RG6 1AN,S,N,F,,78,CHILTERN CRESCENT,EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6947D333-7FDF-4774-BFB2-C078D21F24AA/current,51.455552,-0.930034,1981.0
